2q (degree),Normalized Intensity (a.u)
42.3104,0.15577
42.3154,0.15719
42.3204,0.15646
42.3254,0.15564
42.3304,0.15596
42.3354,0.15561
42.3404,0.15458
42.3454,0.15536
42.3504,0.15714
42.3554,0.15798
42.3604,0.15821
42.3654,0.15906
42.3704,0.15835
42.3754,0.15741
42.3804,0.15784
42.3854,0.15877
42.3904,0.15935
42.3954,0.15921
42.4004,0.15797
42.4054,0.15718
42.4104,0.1576
42.4154,0.15782
42.4204,0.1573
42.4254,0.15877
42.4304,0.16027
42.4354,0.16095
42.4404,0.15983
42.4454,0.15957
42.4504,0.16049
42.4554,0.16061
42.4604,0.16007
42.4654,0.15945
42.4704,0.15982
42.4754,0.15933
42.4804,0.15985
42.4854,0.15988
42.4904,0.15952
42.4954,0.16019
42.5004,0.1604
42.5054,0.16024
42.5104,0.16025
42.5154,0.16006
42.5204,0.16027
42.5254,0.16106
42.5304,0.16161
42.5354,0.16162
42.5404,0.16203
42.5454,0.16195
42.5504,0.16268
42.5554,0.16231
42.5604,0.1618
42.5654,0.16277
42.5704,0.16343
42.5754,0.16271
42.5804,0.16098
42.5854,0.16079
42.5904,0.15994
42.5954,0.15924
42.6004,0.16017
42.6054,0.15898
42.6104,0.15885
42.6154,0.15988
42.6204,0.15939
42.6254,0.1589
42.6304,0.15886
42.6354,0.1589
42.6404,0.15964
42.6454,0.15912
42.6504,0.15963
42.6554,0.15747
42.6604,0.1565
42.6654,0.15631
42.6704,0.1563
42.6754,0.15592
42.6804,0.1565
42.6854,0.15806
42.6904,0.15847
42.6954,0.15798
42.7004,0.15824
42.7054,0.15689
42.7104,0.15769
42.7154,0.15942
42.7204,0.15921
42.7254,0.15743
42.7304,0.15778
42.7354,0.1578
42.7404,0.15786
42.7454,0.15856
42.7504,0.15915
42.7554,0.15885
42.7604,0.1586
42.7654,0.15863
42.7704,0.15708
42.7754,0.1556
42.7804,0.15579
42.7854,0.15618
42.7904,0.15687
42.7954,0.15651
42.8004,0.15481
42.8054,0.15331
42.8104,0.1539
42.8154,0.15588
42.8204,0.15541
42.8254,0.15626
42.8304,0.15773
42.8354,0.15859
42.8404,0.15846
42.8454,0.1585
42.8504,0.15865
42.8554,0.15916
42.8604,0.15955
42.8654,0.15932
42.8704,0.15805
42.8754,0.15875
42.8804,0.15976
42.8854,0.16081
42.8904,0.16046
42.8954,0.16122
42.9004,0.15964
42.9054,0.15883
42.9104,0.15807
42.9154,0.15763
42.9204,0.15742
42.9254,0.1586
42.9304,0.15964
42.9354,0.15922
42.9404,0.15908
42.9454,0.16034
42.9504,0.15982
42.9554,0.1602
42.9604,0.16063
42.9654,0.16292
42.9704,0.16368
42.9754,0.1627
42.9804,0.16179
42.9854,0.16143
42.9904,0.16218
42.9954,0.16234
43.0004,0.16014
43.0054,0.15954
43.0104,0.16013
43.0154,0.16026
43.0204,0.15833
43.0254,0.15792
43.0304,0.15941
43.0354,0.15913
43.0404,0.15784
43.0454,0.15716
43.0504,0.15674
43.0554,0.15734
43.0604,0.15715
43.0654,0.15765
43.0704,0.15704
43.0754,0.15746
43.0804,0.15778
43.0854,0.15742
43.0904,0.15732
43.0954,0.15755
43.1004,0.15637
43.1054,0.15553
43.1104,0.156
43.1154,0.15692
43.1204,0.15577
43.1254,0.15635
43.1304,0.1577
43.1354,0.15812
43.1404,0.15713
43.1454,0.15767
43.1504,0.15828
43.1554,0.15897
43.1604,0.1597
43.1654,0.16019
43.1704,0.1599
43.1754,0.16066
43.1804,0.16107
43.1854,0.16076
43.1904,0.16004
43.1954,0.16158
43.2004,0.16122
43.2054,0.1603
43.2104,0.16093
43.2154,0.16081
43.2204,0.1601
43.2254,0.15981
43.2304,0.15928
43.2354,0.15853
43.2404,0.15777
43.2454,0.15788
43.2504,0.15686
43.2554,0.15717
43.2604,0.15787
43.2654,0.15742
43.2704,0.15728
43.2754,0.15791
43.2804,0.15869
43.2854,0.15896
43.2904,0.15854
43.2954,0.15877
43.3004,0.15837
43.3054,0.15868
43.3104,0.15862
43.3154,0.15869
43.3204,0.15856
43.3254,0.15867
43.3304,0.15803
43.3354,0.15646
43.3404,0.15673
43.3454,0.1582
43.3504,0.15806
43.3554,0.15775
43.3604,0.15692
43.3654,0.15687
43.3704,0.15627
43.3754,0.15549
43.3804,0.15606
43.3854,0.15789
43.3904,0.15921
43.3954,0.15942
43.4004,0.15773
43.4054,0.15709
43.4104,0.15848
43.4154,0.15994
43.4204,0.16015
43.4254,0.16013
43.4304,0.16127
43.4354,0.15971
43.4404,0.15798
43.4454,0.15816
43.4504,0.15796
43.4554,0.15789
43.4604,0.15755
43.4654,0.15717
43.4704,0.15545
43.4754,0.15412
43.4804,0.15454
43.4854,0.15398
43.4904,0.15618
43.4954,0.15679
43.5004,0.15519
43.5054,0.15461
43.5104,0.15564
43.5154,0.15622
43.5204,0.15608
43.5254,0.15638
43.5304,0.15827
43.5354,0.15825
43.5404,0.15747
43.5454,0.15612
43.5504,0.15564
43.5554,0.1566
43.5604,0.15577
43.5654,0.15473
43.5704,0.15435
43.5754,0.15487
43.5804,0.15598
43.5854,0.15544
43.5904,0.15532
43.5954,0.15622
43.6004,0.15587
43.6054,0.15596
43.6104,0.15581
43.6154,0.15706
43.6204,0.15752
43.6254,0.15852
43.6304,0.15763
43.6354,0.15725
43.6404,0.15727
43.6454,0.15868
43.6504,0.15966
43.6554,0.16016
43.6604,0.15989
43.6654,0.16039
43.6704,0.15981
43.6754,0.16015
43.6804,0.15992
43.6854,0.16015
43.6904,0.16106
43.6954,0.16061
43.7004,0.15846
43.7054,0.15658
43.7104,0.15651
43.7154,0.1565
43.7204,0.15581
43.7254,0.15518
43.7304,0.155
43.7354,0.15497
43.7404,0.15561
43.7454,0.15494
43.7504,0.1556
43.7554,0.15653
43.7604,0.15764
43.7654,0.15813
43.7704,0.15816
43.7754,0.15818
43.7804,0.1603
43.7854,0.16073
43.7904,0.16106
43.7954,0.1605
43.8004,0.15992
43.8054,0.15903
43.8104,0.1592
43.8154,0.16035
43.8204,0.15997
43.8254,0.16004
43.8304,0.16174
43.8354,0.16109
43.8404,0.16075
43.8454,0.1605
43.8504,0.16085
43.8554,0.16037
43.8604,0.15943
43.8654,0.15835
43.8704,0.15759
43.8754,0.15782
43.8804,0.15746
43.8854,0.15583
43.8904,0.15516
43.8954,0.1554
43.9004,0.15484
43.9054,0.15386
43.9104,0.15449
43.9154,0.156
43.9204,0.15731
43.9254,0.15746
43.9304,0.1567
43.9354,0.15773
43.9404,0.15759
43.9454,0.15802
43.9504,0.15874
43.9554,0.1582
43.9604,0.15798
43.9654,0.15931
43.9704,0.16022
43.9754,0.15892
43.9804,0.15761
43.9854,0.15763
43.9904,0.1571
43.9954,0.15812
44.0004,0.15806
44.0054,0.15764
44.0104,0.15886
44.0154,0.15943
44.0204,0.15847
44.0254,0.15726
44.0304,0.15744
44.0354,0.15762
44.0404,0.15769
44.0454,0.1576
44.0504,0.15755
44.0554,0.15698
44.0604,0.156
44.0654,0.15659
44.0704,0.15659
44.0754,0.1556
44.0804,0.15684
44.0854,0.15848
44.0904,0.15878
44.0954,0.159
44.1004,0.16019
44.1054,0.15999
44.1104,0.1609
44.1154,0.16113
44.1204,0.16108
44.1254,0.16155
44.1304,0.16204
44.1354,0.16149
44.1404,0.16026
44.1454,0.16097
44.1504,0.1614
44.1554,0.15866
44.1604,0.15824
44.1654,0.15766
44.1704,0.15806
44.1754,0.1562
44.1804,0.15558
44.1854,0.15522
44.1904,0.15549
44.1954,0.15561
44.2004,0.15473
44.2054,0.15443
44.2104,0.15568
44.2154,0.15558
44.2204,0.1558
44.2254,0.15519
44.2304,0.15664
44.2354,0.15755
44.2404,0.15766
44.2454,0.15802
44.2504,0.15829
44.2554,0.15791
44.2604,0.15704
44.2654,0.15669
44.2704,0.15667
44.2754,0.15732
44.2804,0.15809
44.2854,0.15714
44.2904,0.15708
44.2954,0.15768
44.3004,0.15697
44.3054,0.15664
44.3104,0.15769
44.3154,0.15842
44.3204,0.1588
44.3254,0.15943
44.3304,0.15945
44.3354,0.15965
44.3404,0.16029
44.3454,0.16016
44.3504,0.16051
44.3554,0.16029
44.3604,0.16013
44.3654,0.15999
44.3704,0.15991
44.3754,0.15921
44.3804,0.15826
44.3854,0.15723
44.3904,0.15751
44.3954,0.15786
44.4004,0.15718
44.4054,0.1561
44.4104,0.15561
44.4154,0.1559
44.4204,0.15595
44.4254,0.15566
44.4304,0.15582
44.4354,0.15626
44.4404,0.15555
44.4454,0.15464
44.4504,0.15439
44.4554,0.15505
44.4604,0.15591
44.4654,0.15614
44.4704,0.15569
44.4754,0.1547
44.4804,0.15604
44.4854,0.15735
44.4904,0.15816
44.4954,0.15906
44.5004,0.15924
44.5054,0.15871
44.5104,0.15818
44.5154,0.15834
44.5204,0.15732
44.5254,0.15737
44.5304,0.15888
44.5354,0.15813
44.5404,0.15771
44.5454,0.15726
44.5504,0.15681
44.5554,0.15608
44.5604,0.15568
44.5654,0.15646
44.5704,0.15712
44.5754,0.15716
44.5804,0.15883
44.5854,0.16006
44.5904,0.1603
44.5954,0.16175
44.6004,0.16268
44.6054,0.16397
44.6104,0.16563
44.6154,0.1685
44.6204,0.17042
44.6254,0.17034
44.6304,0.17277
44.6354,0.1741
44.6404,0.17497
44.6454,0.17716
44.6504,0.1791
44.6554,0.18207
44.6604,0.18526
44.6654,0.18865
44.6704,0.19225
44.6754,0.19638
44.6804,0.20322
44.6854,0.20974
44.6904,0.21653
44.6954,0.22246
44.7004,0.22926
44.7054,0.23525
44.7104,0.24236
44.7154,0.2498
44.7204,0.25694
44.7254,0.26294
44.7304,0.26886
44.7354,0.27315
44.7404,0.27993
44.7454,0.28558
44.7504,0.29161
44.7554,0.29588
44.7604,0.29961
44.7654,0.30241
44.7704,0.30395
44.7754,0.30521
44.7804,0.30645
44.7854,0.30521
44.7904,0.3026
44.7954,0.29766
44.8004,0.29139
44.8054,0.28407
44.8104,0.28027
44.8154,0.27536
44.8204,0.26824
44.8254,0.26194
44.8304,0.25625
44.8354,0.24919
44.8404,0.24322
44.8454,0.23937
44.8504,0.23449
44.8554,0.22935
44.8604,0.22497
44.8654,0.21754
44.8704,0.21222
44.8754,0.20809
44.8804,0.20443
44.8854,0.19967
44.8904,0.19591
44.8954,0.19387
44.9004,0.1895
44.9054,0.18613
44.9104,0.18411
44.9154,0.1822
44.9204,0.18077
44.9254,0.1775
44.9304,0.17584
44.9354,0.17217
44.9404,0.16959
44.9454,0.16734
44.9504,0.16466
44.9554,0.16367
44.9604,0.16279
44.9654,0.16216
44.9704,0.16127
44.9754,0.15945
44.9804,0.15952
44.9854,0.15847
44.9904,0.15874
44.9954,0.15942
45.0004,0.15912
45.0054,0.15896
45.0104,0.15872
45.0154,0.15796
45.0204,0.15671
45.0254,0.15592
45.0304,0.15673
45.0354,0.1574
45.0404,0.15742
45.0454,0.15749
45.0504,0.15702
45.0554,0.15715
45.0604,0.15671
45.0654,0.15656
45.0704,0.15689
45.0754,0.15779
45.0804,0.15849
45.0854,0.15852
45.0904,0.15838
45.0954,0.15772
45.1004,0.15853
45.1054,0.15831
45.1104,0.15853
45.1154,0.15817
45.1204,0.15814
45.1254,0.15814
45.1304,0.15727
45.1354,0.157
45.1404,0.15706
45.1454,0.15693
45.1504,0.15771
45.1554,0.15599
45.1604,0.1555
45.1654,0.15651
45.1704,0.15681
45.1754,0.15647
45.1804,0.15581
45.1854,0.1552
45.1904,0.15525
45.1954,0.15518
45.2004,0.15547
45.2054,0.15438
45.2104,0.15569
45.2154,0.15661
45.2204,0.15535
45.2254,0.15462
45.2304,0.15515
45.2354,0.15471
45.2404,0.15593
45.2454,0.15581
45.2504,0.15556
45.2554,0.1553
45.2604,0.15618
45.2654,0.1558
45.2704,0.15527
45.2754,0.15571
45.2804,0.1565
45.2854,0.15575
45.2904,0.15642
45.2954,0.15552
45.3004,0.15502
45.3054,0.1554
45.3104,0.15537
45.3154,0.15561
45.3204,0.15579
45.3254,0.15478
45.3304,0.15437
45.3354,0.1549
45.3404,0.15563
45.3454,0.15659
45.3504,0.15799
45.3554,0.15947
45.3604,0.15936
45.3654,0.15986
45.3704,0.15896
45.3754,0.15867
45.3804,0.16152
45.3854,0.16299
45.3904,0.16382
45.3954,0.16459
45.4004,0.16573
45.4054,0.16527
45.4104,0.16485
45.4154,0.16532
45.4204,0.16503
45.4254,0.16622
45.4304,0.1676
45.4354,0.16671
45.4404,0.16614
45.4454,0.16579
45.4504,0.16609
45.4554,0.16488
45.4604,0.1648
45.4654,0.16632
45.4704,0.16693
45.4754,0.16741
45.4804,0.1681
45.4854,0.16874
45.4904,0.16909
45.4954,0.1698
45.5004,0.17042
45.5054,0.17001
45.5104,0.171
45.5154,0.17205
45.5204,0.17188
45.5254,0.17261
45.5304,0.17388
45.5354,0.1752
45.5404,0.17607
45.5454,0.17747
45.5504,0.17734
45.5554,0.17764
45.5604,0.17858
45.5654,0.17805
45.5704,0.17824
45.5754,0.17753
45.5804,0.17734
45.5854,0.17731
45.5904,0.17629
45.5954,0.17487
45.6004,0.17366
45.6054,0.17373
45.6104,0.17344
45.6154,0.17323
45.6204,0.17438
45.6254,0.17481
45.6304,0.17472
45.6354,0.17439
45.6404,0.17399
45.6454,0.17404
45.6504,0.1759
45.6554,0.17615
45.6604,0.17714
45.6654,0.17884
45.6704,0.17939
45.6754,0.17919
45.6804,0.17954
45.6854,0.1803
45.6904,0.18106
45.6954,0.18031
45.7004,0.1804
45.7054,0.17897
45.7104,0.17992
45.7154,0.17925
45.7204,0.17902
45.7254,0.18011
45.7304,0.18116
45.7354,0.18054
45.7404,0.18058
45.7454,0.18105
45.7504,0.1833
45.7554,0.18303
45.7604,0.1837
45.7654,0.18456
45.7704,0.18402
45.7754,0.18254
45.7804,0.18198
45.7854,0.18283
45.7904,0.18423
45.7954,0.18506
45.8004,0.18565
45.8054,0.18482
45.8104,0.1863
45.8154,0.18695
45.8204,0.18661
45.8254,0.18868
45.8304,0.18967
45.8354,0.18881
45.8404,0.18857
45.8454,0.18874
45.8504,0.1894
45.8554,0.18945
45.8604,0.18957
45.8654,0.18937
45.8704,0.18852
45.8754,0.18797
45.8804,0.18862
45.8854,0.18961
45.8904,0.19112
45.8954,0.19083
45.9004,0.19126
45.9054,0.19139
45.9104,0.1915
45.9154,0.19307
45.9204,0.19375
45.9254,0.19454
45.9304,0.1962
45.9354,0.19665
45.9404,0.19733
45.9454,0.19839
45.9504,0.19774
45.9554,0.19685
45.9604,0.19683
45.9654,0.19617
45.9704,0.19495
45.9754,0.19431
45.9804,0.1946
45.9854,0.19443
45.9904,0.1934
45.9954,0.1924
46.0004,0.19097
46.0054,0.19043
46.0104,0.19011
46.0154,0.19012
46.0204,0.19024
46.0254,0.19048
46.0304,0.19068
46.0354,0.18999
46.0404,0.1896
46.0454,0.18882
46.0504,0.1888
46.0554,0.18872
46.0604,0.18877
46.0654,0.18887
46.0704,0.18813
46.0754,0.1873
46.0804,0.18617
46.0854,0.18538
46.0904,0.18453
46.0954,0.18325
46.1004,0.18328
46.1054,0.18246
46.1104,0.18297
46.1154,0.18292
46.1204,0.18245
46.1254,0.18237
46.1304,0.18288
46.1354,0.18281
46.1404,0.18169
46.1454,0.18083
46.1504,0.18007
46.1554,0.17959
46.1604,0.17984
46.1654,0.18028
46.1704,0.18017
46.1754,0.17978
46.1804,0.17999
46.1854,0.18039
46.1904,0.18119
46.1954,0.18303
46.2004,0.1841
46.2054,0.18407
46.2104,0.18409
46.2154,0.183
46.2204,0.18053
46.2254,0.17978
46.2304,0.18031
46.2354,0.17854
46.2404,0.17719
46.2454,0.17606
46.2504,0.17389
46.2554,0.17188
46.2604,0.17147
46.2654,0.17087
46.2704,0.1706
46.2754,0.17033
46.2804,0.1707
46.2854,0.16913
46.2904,0.16912
46.2954,0.16808
46.3004,0.16637
46.3054,0.16586
46.3104,0.16731
46.3154,0.16739
46.3204,0.16692
46.3254,0.16527
46.3304,0.16478
46.3354,0.16339
46.3404,0.16222
46.3454,0.16173
46.3504,0.16178
46.3554,0.16211
46.3604,0.162
46.3654,0.16131
46.3704,0.16005
46.3754,0.15947
46.3804,0.1606
46.3854,0.16048
46.3904,0.15994
46.3954,0.1601
46.4004,0.16022
46.4054,0.16003
46.4104,0.16057
46.4154,0.15953
46.4204,0.15807
46.4254,0.15656
46.4304,0.15554
46.4354,0.15527
46.4404,0.15574
46.4454,0.15599
46.4504,0.15597
46.4554,0.15503
46.4604,0.15471
46.4654,0.15473
46.4704,0.15464
46.4754,0.15465
46.4804,0.15668
46.4854,0.15728
46.4904,0.15677
46.4954,0.15579
46.5004,0.15549
46.5054,0.15589
46.5104,0.15592
46.5154,0.15563
46.5204,0.15494
46.5254,0.15483
46.5304,0.15535
46.5354,0.15515
46.5404,0.15524
46.5454,0.15649
46.5504,0.15703
46.5554,0.15645
46.5604,0.15666
46.5654,0.15758
46.5704,0.15798
46.5754,0.15842
46.5804,0.16008
46.5854,0.16041
46.5904,0.15995
46.5954,0.15971
46.6004,0.15836
46.6054,0.15757
46.6104,0.15829
46.6154,0.15835
46.6204,0.15775
46.6254,0.15729
46.6304,0.15748
46.6354,0.15718
46.6404,0.15728
46.6454,0.15784
46.6504,0.15871
46.6554,0.15819
46.6604,0.15766
46.6654,0.15818
46.6704,0.1576
46.6754,0.15762
46.6804,0.15894
46.6854,0.15848
46.6904,0.15816
46.6954,0.15884
46.7004,0.15967
46.7054,0.15957
46.7104,0.16102
46.7154,0.16203
46.7204,0.1613
46.7254,0.16206
46.7304,0.16172
46.7354,0.16009
46.7404,0.15934
46.7454,0.15946
46.7504,0.15888
46.7554,0.15767
46.7604,0.15634
46.7654,0.15509
46.7704,0.15404
46.7754,0.15364
46.7804,0.15364
46.7854,0.15485
46.7904,0.15671
46.7954,0.15854
46.8004,0.15755
46.8054,0.15755
46.8104,0.15825
46.8154,0.15944
46.8204,0.15983
46.8254,0.16088
46.8304,0.16141
46.8354,0.16086
46.8404,0.16067
46.8454,0.16031
46.8504,0.15986
46.8554,0.16004
46.8604,0.15951
46.8654,0.16063
46.8704,0.16014
46.8754,0.1606
46.8804,0.16083
46.8854,0.16132
46.8904,0.16162
46.8954,0.16055
46.9004,0.15914
46.9054,0.15761
46.9104,0.15881
46.9154,0.16048
46.9204,0.1584
46.9254,0.15778
46.9304,0.15745
46.9354,0.15661
46.9404,0.15684
46.9454,0.15685
46.9504,0.15701
46.9554,0.1573
46.9604,0.15719
46.9654,0.15688
46.9704,0.15571
46.9754,0.15544
46.9804,0.15661
46.9854,0.1569
46.9904,0.1579
46.9954,0.1571
47.0004,0.15642
47.0054,0.15569
47.0104,0.1546
47.0154,0.15482
47.0204,0.15436
47.0254,0.15475
47.0304,0.15517
47.0354,0.15592
47.0404,0.15676
47.0454,0.15782
47.0504,0.15866
47.0554,0.15858
47.0604,0.15876
47.0654,0.1603
47.0704,0.16063
47.0754,0.16071
47.0804,0.16045
47.0854,0.16067
47.0904,0.1601
47.0954,0.15934
47.1004,0.15739
47.1054,0.15651
47.1104,0.15686
47.1154,0.15735
47.1204,0.15618
47.1254,0.15737
47.1304,0.15775
47.1354,0.15721
47.1404,0.15719
47.1454,0.15811
47.1504,0.15836
47.1554,0.15765
47.1604,0.157
47.1654,0.15691
47.1704,0.15664
47.1754,0.15724
47.1804,0.15651
47.1854,0.15712
47.1904,0.15774
47.1954,0.15885
47.2004,0.15811
47.2054,0.15791
47.2104,0.15917
47.2154,0.15985
47.2204,0.15999
47.2254,0.15945
47.2304,0.15975
47.2354,0.15965
47.2404,0.15912
47.2454,0.15952
47.2504,0.15843
47.2554,0.15721
47.2604,0.15496
47.2654,0.15469
47.2704,0.15413
47.2754,0.15477
47.2804,0.15492
47.2854,0.15517
47.2904,0.15632
47.2954,0.15634
47.3004,0.15622
47.3054,0.15604
47.3104,0.15664
47.3154,0.15935
47.3204,0.16019
47.3254,0.16096
47.3304,0.15963
47.3354,0.15985
47.3404,0.16
47.3454,0.16023
47.3504,0.15932
47.3554,0.15722
47.3604,0.15706
47.3654,0.15686
47.3704,0.15585
47.3754,0.15529
47.3804,0.15541
47.3854,0.15663
47.3904,0.15671
47.3954,0.15625
47.4004,0.15471
47.4054,0.15465
47.4104,0.15579
47.4154,0.1564
47.4204,0.15646
47.4254,0.15669
47.4304,0.15609
47.4354,0.15582
47.4404,0.1559
47.4454,0.15676
47.4504,0.15775
47.4554,0.15794
47.4604,0.15812
47.4654,0.15903
47.4704,0.15913
47.4754,0.15908
47.4804,0.15916
47.4854,0.15919
47.4904,0.16081
47.4954,0.16204
47.5004,0.16137
47.5054,0.15958
47.5104,0.15998
47.5154,0.16021
47.5204,0.16
47.5254,0.16096
47.5304,0.16232
47.5354,0.16309
47.5404,0.16445
47.5454,0.16418
47.5504,0.1637
47.5554,0.1644
47.5604,0.16594
47.5654,0.16589
47.5704,0.16558
47.5754,0.16433
47.5804,0.16444
47.5854,0.16468
47.5904,0.16417
47.5954,0.16399
47.6004,0.16231
47.6054,0.16114
47.6104,0.16186
47.6154,0.1614
47.6204,0.16104
47.6254,0.1614
47.6304,0.16238
47.6354,0.16142
47.6404,0.16032
47.6454,0.16029
47.6504,0.15985
47.6554,0.1603
47.6604,0.16092
47.6654,0.16096
47.6704,0.16091
47.6754,0.16001
47.6804,0.16055
47.6854,0.16146
47.6904,0.16159
47.6954,0.1618
47.7004,0.16167
47.7054,0.16067
47.7104,0.16111
47.7154,0.16041
47.7204,0.15813
47.7254,0.15786
47.7304,0.15893
47.7354,0.15805
47.7404,0.1581
47.7454,0.15762
47.7504,0.1567
47.7554,0.1575
47.7604,0.15848
47.7654,0.15823
47.7704,0.15994
47.7754,0.16083
47.7804,0.16087
47.7854,0.15987
47.7904,0.15998
47.7954,0.1594
47.8004,0.15943
47.8054,0.16027
47.8104,0.15849
47.8154,0.15778
47.8204,0.15594
47.8254,0.15531
47.8304,0.15611
47.8354,0.15616
47.8404,0.15734
47.8454,0.15781
47.8504,0.15784
47.8554,0.15798
47.8604,0.15847
47.8654,0.15869
47.8704,0.15925
47.8754,0.16033
47.8804,0.1598
47.8854,0.15975
47.8904,0.16001
47.8954,0.15954
47.9004,0.15973
47.9054,0.15906
47.9104,0.15939
47.9154,0.15859
47.9204,0.1584
47.9254,0.15833
47.9304,0.15894
47.9354,0.159
47.9404,0.1579
47.9454,0.15818
47.9504,0.15722
47.9554,0.15664
47.9604,0.15643
47.9654,0.15713
47.9704,0.15683
47.9754,0.15726
47.9804,0.15799
47.9854,0.15803
47.9904,0.15775
47.9954,0.15811
48.0004,0.15689
48.0054,0.1575
48.0104,0.15762
48.0154,0.15731
48.0204,0.15576
48.0254,0.15525
48.0304,0.15568
48.0354,0.15465
48.0404,0.15445
48.0454,0.15477
48.0504,0.1552
48.0554,0.15604
48.0604,0.15611
48.0654,0.15683
48.0704,0.15696
48.0754,0.15788
48.0804,0.16035
48.0854,0.16108
48.0904,0.16139
48.0954,0.16183
48.1004,0.16228
48.1054,0.16174
48.1104,0.16172
48.1154,0.16304
48.1204,0.16339
48.1254,0.16415
48.1304,0.16326
48.1354,0.16102
48.1404,0.15994
48.1454,0.16026
48.1504,0.15971
48.1554,0.15822
48.1604,0.15814
48.1654,0.15965
48.1704,0.1597
48.1754,0.15874
48.1804,0.15847
48.1854,0.15914
48.1904,0.15982
48.1954,0.16003
48.2004,0.15965
48.2054,0.161
48.2104,0.16211
48.2154,0.1636
48.2204,0.16202
48.2254,0.16189
48.2304,0.16231
48.2354,0.16203
48.2404,0.16025
48.2454,0.15983
48.2504,0.16084
48.2554,0.16135
48.2604,0.15994
48.2654,0.15887
48.2704,0.15747
48.2754,0.15807
48.2804,0.15764
48.2854,0.15776
48.2904,0.15864
48.2954,0.15981
48.3004,0.16056
48.3054,0.15957
48.3104,0.15901
48.3154,0.15946
48.3204,0.15985
48.3254,0.15973
48.3304,0.15948
48.3354,0.15821
48.3404,0.15702
48.3454,0.15535
48.3504,0.15591
48.3554,0.15528
48.3604,0.15497
48.3654,0.15487
48.3704,0.15521
48.3754,0.15493
48.3804,0.15555
48.3854,0.15513
48.3904,0.15609
48.3954,0.15718
48.4004,0.15761
48.4054,0.15684
48.4104,0.15725
48.4154,0.15803
48.4204,0.15847
48.4254,0.15787
48.4304,0.15781
48.4354,0.15809
48.4404,0.15905
48.4454,0.15839
48.4504,0.15841
48.4554,0.15979
48.4604,0.16069
48.4654,0.16134
48.4704,0.16087
48.4754,0.15962
48.4804,0.15984
48.4854,0.16058
48.4904,0.16038
48.4954,0.16007
48.5004,0.16106
48.5054,0.16056
48.5104,0.1598
48.5154,0.15829
48.5204,0.15626
48.5254,0.15568
48.5304,0.15748
48.5354,0.15786
48.5404,0.15735
48.5454,0.15782
48.5504,0.15848
48.5554,0.15858
48.5604,0.15949
48.5654,0.1597
48.5704,0.15993
48.5754,0.16062
48.5804,0.15984
48.5854,0.15893
48.5904,0.15992
48.5954,0.1609
48.6004,0.15983
48.6054,0.15831
48.6104,0.15741
48.6154,0.15689
48.6204,0.15729
48.6254,0.15742
48.6304,0.15735
48.6354,0.1576
48.6404,0.15869
48.6454,0.15819
48.6504,0.1581
48.6554,0.15861
48.6604,0.15951
48.6654,0.16021
48.6704,0.15954
48.6754,0.15872
48.6804,0.15947
48.6854,0.16004
48.6904,0.16176
48.6954,0.1609
48.7004,0.15944
48.7054,0.15819
48.7104,0.15818
48.7154,0.15807
48.7204,0.1583
48.7254,0.15814
48.7304,0.15841
48.7354,0.15921
48.7404,0.15967
48.7454,0.16025
48.7504,0.16032
48.7554,0.16061
48.7604,0.16122
48.7654,0.16112
48.7704,0.16001
48.7754,0.15892
48.7804,0.16022
48.7854,0.15923
48.7904,0.15823
48.7954,0.15883
48.8004,0.15839
48.8054,0.15813
48.8104,0.1585
48.8154,0.15753
48.8204,0.1562
48.8254,0.1567
48.8304,0.15681
48.8354,0.15633
48.8404,0.15799
48.8454,0.15786
48.8504,0.15616
48.8554,0.15452
48.8604,0.15417
48.8654,0.15422
48.8704,0.15462
48.8754,0.15519
48.8804,0.15615
48.8854,0.15707
48.8904,0.15735
48.8954,0.15731
48.9004,0.15772
48.9054,0.15802
48.9104,0.15959
48.9154,0.16008
48.9204,0.15867
48.9254,0.15805
48.9304,0.15873
48.9354,0.15808
48.9404,0.15828
48.9454,0.15844
48.9504,0.1574
48.9554,0.15663
48.9604,0.15718
48.9654,0.15606
48.9704,0.15647
48.9754,0.15815
48.9804,0.15951
48.9854,0.1594
48.9904,0.15981
48.9954,0.15913
49.0004,0.15798
49.0054,0.15826
49.0104,0.15822
49.0154,0.15758
49.0204,0.15758
49.0254,0.15799
49.0304,0.15811
49.0354,0.15732
49.0404,0.15815
49.0454,0.15819
49.0504,0.15932
49.0554,0.16
49.0604,0.15991
49.0654,0.16057
49.0704,0.16118
49.0754,0.16194
49.0804,0.1621
49.0854,0.16202
49.0904,0.16343
49.0954,0.16275
49.1004,0.16178
49.1054,0.16042
49.1104,0.16012
49.1154,0.15972
49.1204,0.15959
49.1254,0.15918
49.1304,0.15849
49.1354,0.15731
49.1404,0.15724
49.1454,0.15709
49.1504,0.15759
49.1554,0.15805
49.1604,0.15847
49.1654,0.15918
49.1704,0.16004
49.1754,0.16039
49.1804,0.15998
49.1854,0.15984
49.1904,0.15977
49.1954,0.15966
49.2004,0.15879
49.2054,0.15818
49.2104,0.15806
49.2154,0.15836
49.2204,0.15734
49.2254,0.15711
49.2304,0.15743
49.2354,0.15659
49.2404,0.1571
49.2454,0.15747
49.2504,0.15724
49.2554,0.1565
49.2604,0.15597
49.2654,0.15618
49.2704,0.15629
49.2754,0.15659
49.2804,0.15656
49.2854,0.15566
49.2904,0.15714
49.2954,0.15803
49.3004,0.15878
